Peringkat_Sekolah,PPD,Kod_Sekolah,Nama_Sekolah,Alamat,Poskod,Bandar,Negeri,Telefon,Fax
Menengah,PPD BACHOK,DEA0039,SMK KANDIS,"KG KANDIS, TELONG",16310,BACHOK,KELANTAN,97787298,97787290
Menengah,PPD BACHOK,DEA0040,SMK DATO' PERDANA,KAMPUNG TANGOK,16300,BACHOK,KELANTAN,97530021,97787754
Menengah,PPD BACHOK,DEA0041,SMK KUBANG TELAGA,"JALAN GUNUNG, JELOR",16390,BACHOK,KELANTAN,97531629,97531629
Menengah,PPD BACHOK,DEA0042,SMK TERATAK PULAI,BACHOK,16370,BACHOK,KELANTAN,97825410,97825412
Menengah,PPD BACHOK,DEA0043,SMK KUBANG GOLOK,KAMPONG KUBANG GOLOK,16300,BACHOK,KELANTAN,97530128,97531128
Menengah,PPD KOTA BHARU,DEA1122,SMK KEDAI BULOH,"JALAN KUALA BESAR,KEDAI BULOH",15350,KOTA BHARU,KELANTAN,97741904,97745944
Menengah,PPD KOTA BHARU,DEA1123,SMK ISMAIL PETRA (INTEG),KOMPLEKS SEKOLAH-SEKOLAH WAKAF MEK ZAINAB,15300,KOTA BHARU,KELANTAN,97481848,97479936
Menengah,PPD KOTA BHARU,DEA1124,SMK KADOK,KM 16 JALAN KUALA KRAI,16450,KOTA BHARU,KELANTAN,97123071,97123072
Menengah,PPD KOTA BHARU,DEA1125,SMK RAJA SAKTI,KOTA JEMBAL,16150,KOTA BHARU,KELANTAN,97652359,09 7667360
Menengah,PPD KOTA BHARU,DEA1126,SMK DATO' AHMAD MAHER,JALAN LONG YUNUS,15200,KOTA BHARU,KELANTAN,97418250,97418262
Menengah,PPD KOTA BHARU,DEA1128,SMK LONG GAFAR,KUBANG KERANJI,16150,KOTA BHARU,KELANTAN,97652837,97656951
Menengah,PPD KOTA BHARU,DEA1129,SMK KUBANG KERIAN,JALAN RAJA PEREMPUAN ZAINAB II,16150,KOTA BHARU,KELANTAN,09-7652046,09-7654046
Menengah,PPD KOTA BHARU,DEA1131,SMK MULONG,KEDAI MULONG,16010,KOTA BHARU,KELANTAN,97126232,97123051
Menengah,PPD KOTA BHARU,DEA1132,SMK PANGKAL KALONG,JALAN KG PANGKAL KALONG,16450,KOTA BHARU,KELANTAN,97532105,97888773
Menengah,PPD KOTA BHARU,DEA1134,SMK PUTERA,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KOTA BHARU,KELANTAN,97481946,97418456
Menengah,PPD KOTA BHARU,DEA1135,SMK PUTERI,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KOTA BHARU,KELANTAN,97419712,97419713
Menengah,PPD KOTA BHARU,DEA1136,SMK SALOR,JALAN SALOR,15100,KOTA BHARU,KELANTAN,97011360,97141011
Menengah,PPD KOTA BHARU,DEA1137,SMK PANJI,JLN R.PEREMPUAN ZAINAB II,16100,KOTA BHARU,KELANTAN,97737161,97747813
Menengah,PPD KOTA BHARU,DEA1138,SMK DEWAN BETA,JALAN KEMUBU DEWAN BETA ,15100,KOTA BHARU,KELANTAN,97964196,97964198
Menengah,PPD KOTA BHARU,DEA1139,SMK PINTU GENG,KAMPUNG PINTU GENG,15100,KOTA BHARU,KELANTAN,97444058,97461079
Menengah,PPD KOTA BHARU,DEA1140,SMK KEMUMIN,JALAN RAJA PEREMPUAN ZAINAB II,16100,KOTA BHARU,KELANTAN,97713912,97713910
Menengah,PPD KOTA BHARU,DEA1141,SMK KUBANG KERIAN 2,KAMPUNG CHICA,16150,KOTA BHARU,KELANTAN,97654726,97647591
Menengah,PPD KOTA BHARU,DEA1142,SMK KOK LANAS,"KM 27, 16450 KETEREH, KELANTAN.",16450,KOTA BHARU,KELANTAN,97880430,97884393
Menengah,PPD KOTA BHARU,DEA1143,SMK TANJUNG MAS,"TAMAN UDA MURNI, JLN PKLN CHEPA",15400,KOTA BHARU,KELANTAN,97713962,97713960
Menengah,PPD KOTA BHARU,DEA1144,SMK ZAINAB 2,JALAN MERBAU,15300,KOTA BHARU,KELANTAN,97486178,97485178
Menengah,PPD KOTA BHARU,DEA1145,SMK PENAMBANG,JALAN PANTAI CAHAYA BULAN,15350,KOTA BHARU,KELANTAN,97418980,97418753
Menengah,PPD KOTA BHARU,DEA1146,SMK PENGKALAN CHEPA 2,"JLN MAKTAB PERGURUAN KOTA BHARU, PENGKALAN CHEPA",16100,KOTA BHARU,KELANTAN,97747043,97742093
Menengah,PPD KOTA BHARU,DEA1147,SMK SERING,JALAN RAJA SAKTI OFF JALAN RAJA BAHAR,16150,KOTA BHARU,KELANTAN,97642424,97642323
Menengah,PPD KOTA BHARU,DEA1148,SMK KG CHENGAL,JALAN KUALA KRAI,16450,KOTA BHARU,KELANTAN,97532472,97532478
Menengah,PPD KOTA BHARU,DEA1149,SMK TANJONG CHAT,JALAN TENGKU AHMAD PANGLIMA,15300,KOTA BHARU,KELANTAN,97430626,97430627
Menengah,PPD KOTA BHARU,DEA1150,SMK PADANG KALA,MELOR,16400,KOTA BHARU,KELANTAN,09-7831143,09-7831153
Menengah,PPD KOTA BHARU,DEA1151,SMK PADANG ENGGANG,JALAN PASIR HOR,15100,KOTA BHARU,KELANTAN,97432968,97432948
Menengah,PPD KOTA BHARU,DEA1152,SMK BADANG,JALAN TANJONG BARU,15350,KOTA BHARU,KELANTAN,97713320,09-7713322
Menengah,PPD KOTA BHARU,DEA1153,SMK KUBANG KERIAN 3,"KAMPUNG DEMIT, JALAN HUSM ",16150,KOTA BHARU,KELANTAN,97654030,97650226
Menengah,PPD KOTA BHARU,DEA1154,SMK LONG GHAFAR 2,"JLN PASIR PUTEH, ",16150,KOTA BHARU,KELANTAN,97643781,97643776
Menengah,PPD KOTA BHARU,DEA1155,SMK PANCHOR PERDANA,JALAN PANJI,16100,KOTA BHARU,KELANTAN,97714550,97714551
Menengah,PPD MACHANG,DEA2187,SMK PANGKAL MELERET,"JALAN LAMA TANAH MERAH, CHEKOK TOK CHUBA",18500,MACHANG,KELANTAN,99774648,99765364
Menengah,PPD MACHANG,DEA2188,SMK SERI INTAN,"BATU 32 , KAMPUNG PEK, JALAN KUALA KRAI",18500,MACHANG,KELANTAN,99770179,99770189
Menengah,PPD MACHANG,DEA2189,SMK MACHANG,SEBELAH IPD MACHANG.,18500,MACHANG,KELANTAN,99751235,99754407
Menengah,PPD MACHANG,DEA2190,SMK ABDUL SAMAD,JLN. KOTA BHARU-KUALA KRAI,16600,PULAI CHONDONG,KELANTAN,97878373,97871373
Menengah,PPD MACHANG,DEA2191,SM (SAINS) MACHANG,LABOK,18500,MACHANG,KELANTAN,97878455,97878830
Menengah,PPD MACHANG,DEA2192,SMK TEMANGAN,JALAN DEPAN BALAI POLIS TEMANGAN,18400,TEMANGAN,KELANTAN,99755216,99755216
Menengah,PPD MACHANG,DEA2193,SMK HAMZAH (2),JLN PASIR PUTEH,18500,MACHANG,KELANTAN,99754010,99754010
Menengah,PPD MACHANG,DEA2194,SMK BANDAR MACHANG,JLN T/MERAH-MACHANG,18500,MACHANG,KELANTAN,99753601,99753266
Menengah,PPD PASIR MAS,DEA3238,SMK CHETOK,KG. CHEKOK,17060,PASIR MAS,KELANTAN,97941743,97941733
Menengah,PPD PASIR MAS,DEA3239,SMK BUNUT SUSU,KG. BUNUT SUSU,17020,PASIR MAS,KELANTAN,97960096,97960113
Menengah,PPD PASIR MAS,DEA3240,SMK KANGKONG,"KG.KANGKONG, JLN.PASIR MAS - TANAH MERAH",17040,PASIR MAS,KELANTAN,97962330,97941149
Menengah,PPD PASIR MAS,DEA3241,SMK TENGKU PANGLIMA RAJA,"KM2, JALAN PASIR MAS - TANAH MERAH",17000,PASIR MAS,KELANTAN,97922440,97913854
Menengah,PPD PASIR MAS,DEA3242,SMK MERANTI,KG MERANTI,17010,PASIR MAS,KELANTAN,97976327,97976327
Menengah,PPD PASIR MAS,DEA3243,SMK (P) PASIR MAS,JLN MASJID PASIR MAS,17000,PASIR MAS,KELANTAN,97909095,97922528
Menengah,PPD PASIR MAS,DEA3245,SMK TENDONG,TENDONG,17030,PASIR MAS,KELANTAN,97198429,97191449
Menengah,PPD PASIR MAS,DEA3246,SMK TO' UBAN,TO' UBAN,17050,PASIR MAS,KELANTAN,97982117,97983117
Menengah,PPD PASIR MAS,DEA3422,SMK TIANG CHANDI,KG.REPEK,17070,PASIR MAS,KELANTAN,97907586,97907680
Menengah,PPD PASIR MAS,DEA3425,SMK SULTAN IBRAHIM (2),JALAN HOSPITAL,17000,PASIR MAS,KELANTAN,97909311,97906380
Menengah,PPD PASIR MAS,DEA3426,SMK GUAL PERIOK,GUAL PERIOK,17200,RANTAU PANJANG,KELANTAN,97963752,97964408
Menengah,PPD PASIR MAS,DEA3427,SMK KEDONDONG,KG. KEDONDONG,17010,PASIR MAS,KELANTAN,97964013,97964014
Menengah,PPD PASIR MAS,DEA3428,SMK KUBANG BEMBAN,KM2 JLN MERANTI,17000,PASIR MAS,KELANTAN,97922650,97922656
Menengah,PPD PASIR MAS,DEA3429,SMK BAROH PIAL,KG. BUKIT TANDAK,17200,RANTAU PANJANG,KELANTAN,97963611,97964117
Menengah,PPD PASIR MAS,DEA3430,SMK KAMPUNG DANGAR,KAMPUNG KUBANG BADAK,17000,PASIR MAS,KELANTAN,97900817,97900806
Menengah,PPD PASIR MAS,DEA3431,SMK JIAS,JALAN PASIR MAS,17030,PASIR MAS,KELANTAN,97900326,97900325
Menengah,PPD PASIR PUTIH,DEA4286,SMK BUKIT JAWA,"SELISING , PASIR PUTEH",16810,PASIR PUTEH,KELANTAN,97891212,97892363
Menengah,PPD PASIR PUTIH,DEA4287,SMK TOK JANGGUT,JALAN PASIR PUTEH - KOTA BHARU,16800,PASIR PUTEH,KELANTAN,97866334,6097860368
Menengah,PPD PASIR PUTIH,DEA4288,SMK(A) DATO' ISMAIL,"JALAN LAPANGAN TERBANG TUDM,GONG KEDAK",16800,PASIR PUTEH,KELANTAN,97520740,97520742
Menengah,PPD PASIR PUTIH,DEA4291,SMK GAAL,JALAN JERTEH,16800,PASIR PUTEH,KELANTAN,97855780,97855781
Menengah,PPD PASIR PUTIH,DEA4292,SMK JERAM,JLN PASIR PUTEH-MACHANG,16800,PASIR PUTEH,KELANTAN,99754878,99754878
Menengah,PPD PASIR PUTIH,DEA4293,SMK SRI MAHARAJA,"BUKIT ABAL,  SELISING,",16810,PASIR PUTEH,KELANTAN,97522241,97521364
Menengah,PPD PASIR PUTIH,DEA4294,SMK CHERANG RUKU,JALAN PASIR PUTEH-BESUT,16700,PASIR PUTEH,KELANTAN,96912275,96912660
Menengah,PPD PASIR PUTIH,DEA4295,SMK PADANG PAK AMAT,KG PADANG PAK AMAT,16800,PASIR PUTEH,KELANTAN,97520017,97520026
Menengah,PPD PASIR PUTIH,DEA4296,SM SAINS PASIR PUTEH,JALAN JERAM PASU,16800,PASIR PUTEH,KELANTAN,97860031,97867315
Menengah,PPD PASIR PUTIH,DEA4297,SMK SERI AMAN,JALAN TAMAN KOBENA,16800,PASIR PUTEH,KELANTAN,97855200,97855201
Menengah,PPD PASIR PUTIH,DEA4298,SMK SELISING,SELISING,16810,PASIR PUTEH,KELANTAN,97530046,97530057
Menengah,PPD PASIR PUTIH,DEA4299,SMK SUNGAI PETAI,JALAN SEMERAK,16800,PASIR PUTEH,KELANTAN,97520059,97520060
Menengah,PPD TANAH MERAH,DEA5325,SMK IPOH,"KM 20, JALAN GUAL IPOH, KG. GUAL IPOH",17500,TANAH MERAH,KELANTAN,99502941,99502942
Menengah,PPD TANAH MERAH,DEA5416,SMK TAN SRI MOHAMED YAACOB,"KM 21, JALAN JEDOK, KG. BATU GAJAH",17510,TANAH MERAH,KELANTAN,99581373,99582636
Menengah,PPD TANAH MERAH,DEA5417,SMK TANAH MERAH (1),JALAN ISMAIL PETRA,17500,TANAH MERAH,KELANTAN,99556167,99553551
Menengah,PPD TANAH MERAH,DEA5418,SMK LADANG KERILLA,WAKIL POS LADANG KERILLA,17500,TANAH MERAH,KELANTAN,99774594,99774595
Menengah,PPD TANAH MERAH,DEA5419,SMK ALOR PASIR,KG. BUKIT MAS,17500,TANAH MERAH,KELANTAN,99775210,TIADA
Menengah,PPD TANAH MERAH,DEA5420,SMK KEMAHANG,FELDA KEMAHANG 1,17510,TANAH MERAH,KELANTAN,99581092,99581096
Menengah,PPD TANAH MERAH,DEA5421,SMK TANAH MERAH (2),KM 2 JALAN ISMAIL PETRA,17500,TANAH MERAH,KELANTAN,99558701,99555125
Menengah,PPD TANAH MERAH,DEA5422,SMK BUKIT BUNGA,PEKAN BUKIT BUNGA,17500,TANAH MERAH,KELANTAN,99467991,99467991
Menengah,PPD TANAH MERAH,DEA5423,SMK DATO' MAHMUD PADUKA RAJA (2),JALAN MACHANG,17500,TANAH MERAH,KELANTAN,99552987,99553897
Menengah,PPD TANAH MERAH,DEA5424,SMK BELIMBING,KM 8 JALAN PASIR MAS,17500,TANAH MERAH,KELANTAN,99555403,99555339
Menengah,PPD TUMPAT,DEA6357,SMK CHABANG EMPAT,KG. CHABANG EMPAT,16210,TUMPAT,KELANTAN,97190615,97195689
Menengah,PPD TUMPAT,DEA6358,SMK DATO BIJI WANGSA,KOMPLEKS SEKOLAH TUMPAT,16200,TUMPAT,KELANTAN,97257280,97253755
Menengah,PPD TUMPAT,DEA6359,SMK KAMPONG LAUT,"KG. LAUT, PALEKBANG",16040,TUMPAT,KELANTAN,97196217,97255217
Menengah,PPD TUMPAT,DEA6360,SMK MAHMUD MAHYIDIN,"PASIR PEKAN,",16250,WAKAF BHARU,KELANTAN,97196864,97195085
Menengah,PPD TUMPAT,DEA6361,SMK SUNGAI PINANG,PALEKBANG,16040,TUMPAT,KELANTAN,97254395,97254450
Menengah,PPD TUMPAT,DEA6362,SMK WAKAF BHARU,WAKAF BHARU,16250,WAKAF BHARU,KELANTAN,97196168,97182168
Menengah,PPD TUMPAT,DEA6363,SMK GETING,PENGKALAN KUBOR,16080,PENGKALAN KUBOR,KELANTAN,97211169,97215473
Menengah,PPD TUMPAT,DEA6364,SMK BERANGAN,KG BUNUT SARANG BURUNG,16200,TUMPAT,KELANTAN,97252257,97252201
Menengah,PPD TUMPAT,DEA6365,SMK KUTAN,WAKAF BHARU,16250,TUMPAT,KELANTAN,09-7181037,09-7195024
Menengah,PPD KUALA KRAI,DEA7405,SMK KEROH,"KG KEROH,",18000,KUALA KRAI,KELANTAN,99609227,99609178
Menengah,PPD KUALA KRAI,DEA7407,SMK KUALA KRAI,KUALA KRAI KELANTAN,18000,KUALA KRAI,KELANTAN,99602291,99602292
Menengah,PPD KUALA KRAI,DEA7408,SMK MANEK URAI,KG MANEK URAI,18050,KUALA KRAI,KELANTAN,99668932,99668932
Menengah,PPD KUALA KRAI,DEA7418,SMK DABONG,KAMPUNG DABONG,18200,DABONG,KELANTAN,99607927,99607087
Menengah,PPD KUALA KRAI,DEA7419,SMK PAHI,"KM9,LEBUHRAYA KUALA KRAI-GUA MUSANG",18000,KUALA KRAI,KELANTAN,99609600,99609648
Menengah,PPD KUALA KRAI,DEA7420,SMK LALOH,KAMPUNG LALOH,18000,KUALA KRAI,KELANTAN,99668221,99604184
Menengah,PPD KUALA KRAI,DEA7421,SMK MENGKEBANG,PETI SURAT 32 SEK.MEN KEB MENGKEBANG,18000,KUALA KRAI,KELANTAN,99609328,99609063
Menengah,PPD KUALA KRAI,DEA7422,SMK SULTAN YAHYA PETRA 2,JALAN REST HOUSE,18000,KUALA KRAI,KELANTAN,99662201,99606361
Menengah,PPD KUALA KRAI,DEA7423,SMK BANDAR KUALA KRAI,TAMAN GUCHIL JAYA,18000,KUALA KRAI,KELANTAN,99607390,99607308
Menengah,PPD GUA MUSANG,DEA8001,SMK TENGKU INDRA PETRA,JALAN PERSIARAN RAYA,18300,GUA MUSANG,KELANTAN,99121663,99121662
Menengah,PPD GUA MUSANG,DEA8002,SMK BANDAR CHIKU,BANDAR CHIKU,18300,GUA MUSANG,KELANTAN,99285335,99285300
Menengah,PPD GUA MUSANG,DEA8003,SMK PALOH,RKT PALOH 2,18300,GUA MUSANG,KELANTAN,99285179,99287141
Menengah,PPD GUA MUSANG,DEA8004,SMK SUNGAI ASAP,PO BOX 62 SMK SUNGAI ASAP,18300,GUA MUSANG,KELANTAN,99121843,99121843
Menengah,PPD GUA MUSANG,DEA8005,SMK TENGKU BENDAHARA,JEREK,18300,GUA MUSANG,KELANTAN,99171212,99171211
Menengah,PPD GUA MUSANG,DEA8006,SMK TENGKU INDRA PETRA 2,JALAN PULAI LAMA,18300,GUA MUSANG,KELANTAN,99124022,99126136
Menengah,PPD GUA MUSANG,DEA8007,SMK CHIKU 2,FELDA CHIKU 1,18300,GUA MUSANG,KELANTAN,99284222,99284221
Menengah,PPD GUA MUSANG,DEA8008,SMK SRI WANGI,"TANAH PUTIH, JALAN MERAPOH",18300,GUA MUSANG,KELANTAN,99120430,99120431
Menengah,PPD GUA MUSANG,DEA8009,SEKOLAH MENENGAH SAINS GUA MUSANG,GUA MUSANG,18300,GUA MUSANG,KELANTAN,179122366,
Menengah,PPD JELI,DEA9001,SMK AYER LANAS,KM40 JALAN JELI TANAH MERAH,17700,JELI,KELANTAN,99468234,99468754
Menengah,PPD JELI,DEA9002,SMK JELI,JALAN HOSPITAL,17600,JELI,KELANTAN,99440224,99440244
Menengah,PPD JELI,DEA9003,SMK KUALA BALAH,KM 35 KG  TG  ABDUL RAHMAN JLN JELI-DABONG,17610,KUALA BALAH,KELANTAN,99361044,99362157
Menengah,PPD JELI,DEA9004,SMK BATU MELINTANG,KG BATU MELINTANG,17600,JELI,KELANTAN,99447281,99447282
Menengah,PPD JELI,DEA9005,SEKOLAH MENENGAH KEBANGSAAN JELI 2,"KG. SETING, JALAN JELI DABONG,",17610,KUALA BALAH,KELANTAN,99360022,99360023
Menengah,PPD JELI,DEA9006,SEKOLAH MENENGAH SAINS JELI,SM SAINS JELI,17600,JELI,KELANTAN,6099448200,99448202
Menengah,PPD KOTA BHARU,DEB1137,MAKTAB SULTAN ISMAIL,"JALAN TELIPOT, BELAKANG SMK SULTAN ISMAIL,",15150,KOTA BHARU,KELANTAN,97418772,97482161
Menengah,PPD KOTA BHARU,DEB1138,SMJK CHUNG CHENG,JALAN KELOCOR,15300,KOTA BHARU,KELANTAN,97481716,97480082
Menengah,PPD KOTA BHARU,DEB1139,SMJK CHUNG HWA,JALAN ATAS BANGGOL,15300,KOTA BHARU,KELANTAN,97442086,97473495
Menengah,PPD KOTA BHARU,DEB1142,SMK ZAINAB (1),JALAN TELIPOT ,15150,KOTA BHARU,KELANTAN,97418643,97418645
Menengah,PPD BACHOK,DEE0039,SMK BACHOK,"KG.KEMUDI,BACHOK",16300,BACHOK,KELANTAN,97788255,97782581
Menengah,PPD KOTA BHARU,DEE1126,SMK KETEREH,KM 21 JALAN KUALA KRAI,16450,KOTA BHARU,KELANTAN,97886875,97883915
Menengah,PPD KOTA BHARU,DEE1127,SMK KOTA,"JALAN SALOR, SEBELAH RTM KELANTAN, WAKAF CHE YEH",15100,KOTA BHARU,KELANTAN,97483312,97461228
Menengah,PPD KOTA BHARU,DEE1130,SMK MELOR,HADAPAN PETRONAS KG MELOR JLN PASIR PUTEH,16400,KOTA BHARU,KELANTAN,97835320,09 7835906
Menengah,PPD KOTA BHARU,DEE1133,SMK PENGKALAN CHEPA,JALAN MAKTAB,16100,KOTA BHARU,KELANTAN,97713840,97713848
Menengah,PPD KOTA BHARU,DEE1140,SMK KOTA BHARU,KOMPLEKS WAKAF MEK ZAINAB,15300,KOTA BHARU,KELANTAN,97482320,97462753
Menengah,PPD KOTA BHARU,DEE1141,SMK SULTAN ISMAIL,JALAN TELIPOT ,15150,KOTA BHARU,KELANTAN,97481245,97473708
Menengah,PPD KOTA BHARU,DEE1415,SM (SAINS) TENGKU MUHAMMAD FARIS PETRA,"PENGKALAN CHEPA, 16100 KOTA BHARU",16100,KOTA BHARU,KELANTAN,97738277,97739139
Menengah,PPD MACHANG,DEE2191,SMK HAMZAH,JALAN BAHAGIA,18500,MACHANG,KELANTAN,99751300,6099756184
Menengah,PPD PASIR MAS,DEE3244,SMK RANTAU PANJANG,PEKAN RANTAU PANJANG,17200,RANTAU PANJANG,KELANTAN,97950450,97951819
Menengah,PPD PASIR MAS,DEE3247,SMK SULTAN IBRAHIM (1),"JALAN MERANTI,  PASIR MAS",17000,PASIR MAS,KELANTAN,97909214,97905786
Menengah,PPD PASIR PUTIH,DEE4289,SMK KAMIL,PASIR PUTEH,16800,PASIR PUTEH,KELANTAN,97855300,97855302
Menengah,PPD TANAH MERAH,DEE5324,SMK DATO' MAHMUD PADUKA RAJA (1),JALAN KLINIK,17500,TANAH MERAH,KELANTAN,99503300,99503303
Menengah,PPD TUMPAT,DEE6362,SMK TUMPAT,"KOMPLEKS SEKOLAH-SEKOLAH KELABORAN, JLN. KELABORAN",16200,TUMPAT,KELANTAN,97257251,97254685
Menengah,PPD KUALA KRAI,DEE7409,SMK SULTAN YAHYA PETRA 1,JALAN KEM,18000,KUALA KRAI,KELANTAN,99666077,99667853
Menengah,PPD BACHOK,DFT0001,SMU(A) DARUL ULUM ALMUHAMMADIAH (SABK),"KOLAM, PAK BADOL",16400,KOTA BHARU,KELANTAN,97538401,97538501
Menengah,PPD BACHOK,DFT0002,SM UGAMA (ARAB) DARUL IMAN,"BERIS LALANG, JELAWAT",16370,BACHOK,KELANTAN,97532379,97532380
Menengah,PPD KOTA BHARU,DFT1001,SEK.MEN. AGAMA TENGKU AMALIN A'ISHAH PUTRI,"LOT 1941,KG CHEMPAKA,PANJI",16100,KOTA BHARU,KELANTAN,97714739,97714730
Menengah,PPD KOTA BHARU,DFT1002,SM UGAMA (ARAB) AL-YUNUSIAH,KAMPUNG PANJANG BANGGU,16150,KOTA BHARU,KELANTAN,97666430,97666433
Menengah,PPD KOTA BHARU,DFT1003,SMU(A) AL-KAUTHAR,PERINGAT,16400,KOTA BHARU,KELANTAN,97123170,97123172
Menengah,PPD PASIR MAS,DFT3001,SMU(A)AL-FALAH SIRAM,"KG SIRAM, ALOR PASIR",17000,PASIR MAS,KELANTAN,97978444,97978445
Menengah,PPD PASIR MAS,DFT3002,SM UGAMA (ARAB) AL-ULUM,"PADANG EMBUN, TENDONG,",17030,PASIR MAS,KELANTAN,97195933,97193985
Menengah,PPD PASIR MAS,DFT3003,SM UGAMA (ARAB) AL-BALAGHUL MUBIN,"KAMPUNG RONG CHENOK, CHETOK",17060,PASIR MAS,KELANTAN,97964010,TIADA
Menengah,PPD PASIR MAS,DFT3004,SMU(A) DINIAH,KG. BONGOR,17000,PASIR MAS,KELANTAN,97964218,97964219
Menengah,PPD PASIR MAS,DFT3005,SMU(A)MARDZIAH JABO,KG  CHETOK,17060,PASIR MAS,KELANTAN,199338040,TIADA
Menengah,PPD PASIR PUTIH,DFT4001,SMU(A) NURUL ITTIFAK,KAMPUNG NERING,16800,PASIR PUTEH,KELANTAN,97521718,97521719
Menengah,PPD PASIR PUTIH,DFT4002,SMU(A) TARBIAH ISLAMIAH,"KAMPUNG LEPAH, SELISING",16810,PASIR PUTEH,KELANTAN,97535553,97831150
Menengah,PPD PASIR PUTIH,DFT4003,SMU(A) ITTIFAKIAH,KAMPUNG TELOSAN,16800,PASIR PUTEH,KELANTAN,97520024,97520025
Menengah,PPD TANAH MERAH,DFT5001,SMU (ARAB) AL-FITRAH,KAMPUNG PASIR SAT,17500,TANAH MERAH,KELANTAN,99770161,99770336
Menengah,PPD TANAH MERAH,DFT5002,SMU (ARAB) DARUL ULUM,KAMPUNG JEDOK,17510,TANAH MERAH,KELANTAN,99582179,99582179
Menengah,PPD TANAH MERAH,DFT5003,SMU (ARAB) TARBIAH ISLAMIAH,"KG. KUALA KAJANG, LALANG PEPUYU",17510,TANAH MERAH,KELANTAN,139378300,97952741
Menengah,PPD TANAH MERAH,DFT5004,SMU (ARAB) ARABIAH,"KG. TERNANG, GUAL IPOH,",17500,TANAH MERAH,KELANTAN,99570143,99570144
Menengah,PPD TUMPAT,DFT6001,SM UGAMA (ARAB) MARDZIAH,"JALAN LAMBOR, KG KUBANG BATANG, WAKAF BHARU",16250,TUMPAT,KELANTAN,97185545,97185540
Menengah,PPD TUMPAT,DFT6002,SMU(A) NURUL HUDA KAJANG SEBIDANG,KAJANG SEBIDANG,16200,TUMPAT,KELANTAN,97964108,97964109
Menengah,PPD KUALA KRAI,DFT7001,SMU(A) DARUS SALAM,SG PERIA,18000,KUALA KRAI,KELANTAN,99340231,99340232
Menengah,PPD KUALA KRAI,DFT7002,SMU(A) SAADATUL QURA,P.O.BOX 2,18000,KUALA KRAI,KELANTAN,177704246,TIADA
Menengah,PPD BACHOK,DHA0001,KOLEJ VOKASIONAL  BACHOK,TANGOK.,16300,BACHOK,KELANTAN,97532290,97532294
Menengah,PPD KOTA BHARU,DHA1001,KOLEJ VOKASIONAL PENGKALAN CHEPA,DEPAN PUSAT SUMBER PENGKALAN CHEPA KELANTAN.,16100,KOTA BHARU,KELANTAN,97738382,09 -7736112
Menengah,PPD PASIR MAS,DHA3002,KOLEJ VOKASIONAL PASIR MAS,JALAN TENDONG-BUNUT SUSU,17020,PASIR MAS,KELANTAN,97198622,97197299
Menengah,PPD TANAH MERAH,DHA5002,KOLEJ VOKASIONAL TANAH MERAH ,JALAN MACHANG,17500,TANAH MERAH,KELANTAN,99502250,99502252
Menengah,PPD KUALA KRAI,DHA7002,KOLEJ VOKASIONAL KUALA KRAI ,"KM2, LEBUH RAYA KUALA KRAI / GUA MUSANG",18000,KUALA KRAI,KELANTAN,99602400,99669677
Menengah,PPD BACHOK,DRA0001,SMK(A) TOK BACHOK,TANGOK,16310,BACHOK,KELANTAN,97780085,97787241
Menengah,PPD KOTA BHARU,DRA1009,SMKA MELOR,"PADANG RAJA, MELOR",16400,KOTA BHARU,KELANTAN,97825100,97825102
Menengah,PPD KOTA BHARU,DRA1010,SMKA NAIM LIL-BANAT,JALAN SULTAN YAHYA PETRA,15150,KOTA BHARU,KELANTAN,97482752,97473029
Menengah,PPD MACHANG,DRA2001,SMKA WATANIAH,JALAN TANAH MERAH LAMA,18500,MACHANG,KELANTAN,99751944,99752944
Menengah,PPD PASIR MAS,DRA3001,SMK (A) LATI,JALAN HOSPITAL PASIR MAS,17000,PASIR MAS,KELANTAN,97902944,97922001
Menengah,PPD TUMPAT,DRA6001,SMK(A) FALAHIAH,"PASIR PEKAN,  WAKAF BHARU",16250,WAKAF BHARU,KELANTAN,97196746,97194686
Menengah,PPD BATU PAHAT,JEA0010,SMK DATO' BENTARA LUAR," JLN LIM YEW LEONG,",83000,BATU PAHAT,JOHOR,74341640,74332141
Menengah,PPD BATU PAHAT,JEA0011,SMK TUN AMINAH,"PETI SURAT 63, KM 8, JALAN KLUANG,",83007,BATU PAHAT,JOHOR,74342133,74332705
Menengah,PPD BATU PAHAT,JEA0012,SMK TUNKU MAHMOOD ISKANDAR,"KAMPUNG PARIT SAIDI,",83200,SENGGARANG,JOHOR,74277282,74277720
Menengah,PPD BATU PAHAT,JEA0013,SMK SENGGARANG,"JLN. PT. JABAR,",83200,SENGGARANG,JOHOR,74291675,74291234
Menengah,PPD BATU PAHAT,JEA0014,SMK SERI MEDAN,"JLN. PARIT HJ. ARIFF,",83400,BATU PAHAT,JOHOR,74850243,74859343
Menengah,PPD BATU PAHAT,JEA0015,SMK DATO SULAIMAN,PARIT SULONG,83500,BATU PAHAT,JOHOR,74186214,74185217
Menengah,PPD BATU PAHAT,JEA0016,SMK DATO ONN,SIMPANG LIMA,83020,BATU PAHAT,JOHOR,74138453,74138820
